,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty,ID
1,1736300579.7604163,189678.73583566846,5.684160343742624,209.76929901535104,299.20775889761114,934.2494882677171,0.028062979984992572,1.0362312534643705,1.4752122099715292,37.0
2,1736300581.2040136,188593.09283894103,5.7849936241571145,208.80533181095527,322.65445731224406,891.0879249394563,0.027112478720941083,0.9810701240063253,1.5234556101741314,38.0
3,1736300581.3481946,194427.49282246438,5.070490917046989,208.32421718531995,410.62351975721236,1301.2324487435687,0.03422053892882232,1.415557762517155,2.7573612398153733,39.0
4,1736300583.8668144,186060.73197205155,6.442587774107875,208.08631215495828,274.83122085151183,657.8110995076893,0.02255154019185893,0.7335750425561045,0.9635933990326156,37.0
5,1736300585.2957752,187597.20909110253,6.52836799805723,208.94603554302972,302.6120746522215,628.6841666787658,0.02180629036508162,0.6951707899797885,1.003008421551608,38.0
6,1736300585.4646883,191054.79952165863,5.825497848463542,210.43374762137339,384.45093901104144,849.7493224662728,0.02614134230054282,0.9273076727822396,1.7004846006502683,39.0
7,1736300585.9112682,190985.76439508187,5.066875418275137,208.5309199449065,380.0646040590154,1330.5383553477086,0.034807720347853045,1.4530441520548651,2.630604099633627,41.0
8,1736300586.5459127,189623.9367355536,5.784754715093354,212.146649056018,349.0398944050966,884.1021500539991,0.026956634176193053,0.9735995930439141,1.6247035688450115,40.0
9,1736300587.966409,185984.17799903773,7.172450625622571,209.15976978694897,251.49122368575274,491.0679324994523,0.01882565850137715,0.5505804325196149,0.6618372341298312,37.0
10,1736300589.3983808,188476.56683582286,7.26503066432196,208.96750962131924,277.2006161848277,470.0952621540199,0.01821356471926969,0.5220429861023451,0.6949974205444474,38.0
11,1736300589.5520277,191282.39547837886,6.67582242268043,209.60148851846753,358.94089628757035,601.4887425302842,0.021054310816174326,0.6583851793404619,1.1335334229400973,39.0
12,1736300590.0087993,194304.61154336776,5.8177115309700245,210.91919866812816,356.8732598882346,867.1086112317862,0.026563706882917267,0.9505386100880656,1.6137217835932047,41.0
13,1736300590.641515,188287.9329355193,6.589679772578023,209.04040031524676,325.83015577604243,623.9690518600681,0.021684005549838233,0.6901362951902734,1.0747751540626347,40.0
14,1736300591.1303961,192005.8624597973,5.029323945796879,210.5745140676912,393.57164069000083,1304.5940799048285,0.03428802448633721,1.4189918014193847,2.6772998316235808,42.0
15,1736300592.0687308,186008.998810109,7.83360264345711,208.98316790091766,227.02792598802705,383.1650745833437,0.016169955615026446,0.4319216846208649,0.4697793853889893,37.0
16,1736300593.5022948,187487.3118952682,7.960341290254761,208.117596135459,254.41867330473835,367.31988405261507,0.015649848635051852,0.4096611015296149,0.49842656886841646,38.0
17,1736300593.6601586,191028.26361281762,7.417824112458757,209.01968449651025,336.55442387048254,451.061395459209,0.01760414383029739,0.4952058274522002,0.7963904584704946,39.0
18,1736300594.1148095,190673.04502259087,6.637593987771544,208.2305516621779,331.56554101117825,612.7144464716931,0.02137887080072283,0.6741543449944677,1.0696857251178467,41.0
19,1736300594.7343805,188500.51164875666,7.298104399949107,209.11295012178553,301.05934269644155,466.69966813668515,0.01811305504137486,0.5184242223622653,0.748925597080502,40.0
20,1736300595.2244837,192307.95496767567,5.915262563002492,209.87624184698674,370.68123300752046,851.7479900676083,0.026190016657878498,0.9293180276390256,1.648216863119655,42.0
21,1736300596.1626182,184873.1509706192,8.456202894188847,208.53021493065685,202.0179869326088,309.5914307702072,0.014202862897495375,0.3508865034414676,0.3402028665523313,37.0
22,1736300597.6004112,186976.93119660323,8.62058988568545,208.57259920728967,229.3371744329052,297.16264904691366,0.013749153850539144,0.33284875928046215,0.3655385043432955,38.0
23,1736300597.7633724,189539.94294735297,8.125512775150135,208.51289749800605,312.386542641695,353.38497845239516,0.015139258245054549,0.3891251653170067,0.5803768441506837,39.0
