,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty,ID
1,1736300151.7226498,41983.633675592726,4.995384856903637,348.0354887663003,-57.1087204840635,567.2028151753409,0.06906296140928472,4.826239225118191,0.7881873828515013,7.0
2,1736300154.2243276,42061.79005812602,5.503394766353903,353.72407550877506,-41.07235043664167,462.6530735121727,0.059852599993843666,3.8635488067796695,0.45753305908295866,7.0
3,1736300156.7200723,42881.449281019086,5.778488711081423,351.38682988614823,-28.983416432357853,406.4667837551375,0.05447004748934642,3.3366372388171412,0.2699044815806696,7.0
4,1736300158.0973232,42520.12868406363,5.383250729912374,351.93202218488864,-33.72562226959157,500.25922898921146,0.0629255230688786,4.1817661089678335,0.4027123974553612,8.0
5,1736300159.2281985,44292.564443523544,5.934718232257658,356.73070629089165,-17.1503869189,377.2134089665951,0.05138489171788472,3.0480048292740056,0.14793551467218502,7.0
6,1736300160.597781,42799.51182636403,5.7679893521196055,347.57409682453294,-21.317721572635023,441.0211503080789,0.05738562278124724,3.6243313469137566,0.21693415787951198,8.0
7,1736300161.733672,44109.106939099365,5.903128250553673,351.8801758670808,-7.069240930436667,365.6418211189092,0.049874713487738864,2.9116738533161355,0.05788843011441291,7.0
8,1736300163.085473,43699.73362569096,5.783401004509469,358.05362888648943,-9.934876911817797,410.97420556729384,0.05427438482954496,3.324877192026047,0.09430318800210129,8.0
9,1736300164.2223477,45055.96295887759,6.188452517800615,358.8063289080942,2.1156624725397424,367.7465647480054,0.04958952313842399,2.8889893234107773,0.01755942680394694,7.0
10,1736300165.5896134,44522.710692009525,5.834120193399399,351.7532542233267,-0.1504752733862328,400.3101058097122,0.05284154031058195,3.1919887383890955,0.0013362709072764893,8.0
11,1736300168.0844104,45005.245935816936,5.820125456011637,354.0666094765195,8.829788145218641,404.9179523565066,0.05273133253098926,3.185557061153084,0.07950542709117621,8.0
12,1736300260.3629196,26911.229210440884,5.3697619185637295,309.0049419058949,720.2046486687129,321.927284111508,0.06381401779858915,3.7331135591492512,8.785396321378046,9.0
13,1736300262.8485503,24970.34940114518,8.582584645334633,310.6384920112038,690.3515573302466,81.23354137372382,0.027833996374579045,1.0065554894288635,2.2377003528007395,9.0
14,1736300263.2515988,26452.580805867052,5.1103292409102785,308.03873071427086,690.73403031355,343.6247804378927,0.06634840619069875,3.976004182731078,8.756832408707242,11.0
15,1736300264.2533126,24745.17737937731,7.707787801407878,311.52440964115954,689.9605637391022,104.16242077709595,0.03271670032762488,1.3053513644773644,2.89818611865904,10.0
16,1736300264.3921769,27339.472321067733,5.808611924136823,307.34826266157614,644.6082031158708,245.00437968484826,0.05311653271268256,2.801386746646115,5.980671864603918,12.0
17,1736300265.352575,23676.805801166014,11.806593050896879,310.7887291741134,659.9019595992161,32.98765055431672,0.0164693972717036,0.4344768533499642,0.9211801699686627,9.0
18,1736300265.764206,25309.32302556091,8.314988048909807,311.7679691458139,652.8483779432358,87.62705447984969,0.02904669692633958,1.0813284293292766,2.2633755284653003,11.0
19,1736300266.761317,23301.03510474399,10.728109837918455,313.4968011831458,657.6197930686827,41.8235695662689,0.019244129695328405,0.5599361791192388,1.1803638982971767,10.0
20,1736300266.8920796,25553.969364764394,9.475819537640133,311.1700425706998,636.006754212809,64.5027369957083,0.02372144626469882,0.7800854338068293,1.597907796454291,12.0
21,1736300267.8628485,22503.35012230794,15.011884911703593,313.907992581191,638.2012427382873,16.826327640229888,0.011226780567373633,0.2345572346282527,0.4768713719545732,9.0
22,1736300268.260222,23952.06006906406,11.461529064422116,312.74189286390754,626.9145107536933,36.073595361046934,0.01728694812475379,0.4720756331288242,0.947134930235966,11.0
23,1736300269.2519655,22089.325213550404,13.626306767098622,314.10437332273807,633.2016773664932,21.15395917350567,0.01307659586698929,0.3013579797665019,0.6068510828341325,10.0
24,1736300269.384179,24579.275912378227,12.918370280648826,312.5175843925818,618.3803055831866,27.14686860555935,0.0142676825739193,0.3451328622230369,0.6831054518556585,12.0
25,1736300270.3551092,21472.592514678236,18.17172757363151,315.7705636173147,617.2148328138562,9.83360223006331,0.00831206579814451,0.14455231328098156,0.2825831372371461,9.0
26,1736300270.76394,22844.931137167678,14.514272330128243,315.53032046956986,609.7571861944871,18.69593470850834,0.011867753549601826,0.25824134813756205,0.4990019307585235,11.0
27,1736300271.7604306,20937.54585333151,16.511743265160618,316.7238325407645,611.8209902036293,12.27699990377024,0.009664672767457928,0.18547858837004316,0.3580071659568634,10.0
28,1736300271.8977666,23679.243220944576,16.28162727526411,314.56218781021545,603.759596772925,14.33459250267127,0.009866836701335901,0.19060612708893787,0.3658108181347636,12.0
29,1736300272.110294,24831.694603356962,7.661870129100151,311.3895486281822,668.4891766626514,108.59880183752269,0.0335005937275864,1.357981020472782,2.9258161248710475,13.0
30,1736300272.515726,26870.508426515356,5.835596671367446,309.19038271350416,705.4167390689787,247.12157195713698,0.05361449918648388,2.8381107452523238,6.496229799404208,14.0
31,1736300272.8527434,20591.732483462514,21.252741078124135,318.19281426411214,599.1526664358897,6.30048742649164,0.006500846388504306,0.09735322570570946,0.1831605753019506,9.0
32,1736300273.2583604,21919.808131030855,17.437194843854613,317.873990449137,593.9647967318916,11.124796659473958,0.0088586399877632,0.1615323568209782,0.30132723269614714,11.0
