,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty,ID
1,1736300036.55679,83844.14583073948,5.0178392319481455,337.0703413716963,252.28670197736182,570.2311745541765,0.034340655744418185,2.304723848453134,1.7139692040944767,2.0
2,1736300039.7671175,83315.46524447785,5.151665253276011,340.4641999830253,252.41632178664395,555.7075314525052,0.03374713050192016,2.2495191823940037,1.6630107237121923,2.0
3,1736300044.049646,82674.02252074202,5.313823308937505,334.6966530333704,270.5838879987484,484.4353785598699,0.031146683790927925,1.9639332222215358,1.5949515389101347,5.0
4,1736300047.251365,82483.75861023979,5.624245360669873,338.1856221024356,269.28312580166784,423.3962538822467,0.028580268191778755,1.721523481475822,1.383778575085381,5.0
5,1736300050.4529855,83184.23897518154,5.772355104618776,339.30474781167294,271.57814241294125,386.98853562768466,0.02698335513508359,1.5775661900954108,1.2580280973515345,5.0
6,1736300053.6520202,83669.10199393047,5.905733598090508,341.5437014822188,269.81236744363235,367.587577791153,0.02610442914450754,1.501921895820234,1.1905293992626653,5.0
7,1736300056.8488598,83165.55365217147,5.9400429653970805,340.4378510669197,270.10380349644316,361.47781873483535,0.025813653330016204,1.4799863851995907,1.1679915897144002,5.0
8,1736300076.3043976,82840.12849582398,5.00756454545531,336.13720752077273,283.6503620518013,559.6165709407157,0.03423038681903832,2.26869238693892,1.9274151011297551,13.0
9,1736300079.4957485,82193.52193800392,5.433860159867681,339.06108247808197,281.62296400452925,461.6910302094215,0.030280740878270616,1.8787528606555426,1.573503316124622,13.0
10,1736300079.6779842,82749.68007385524,5.066387014744601,340.31974074986243,299.61437387774737,544.4788733615492,0.033890575320347324,2.250565312677845,1.9881011848952002,12.0
11,1736300082.6936855,82784.4664860079,5.709234061846324,338.4317407507063,278.0686866315565,402.2941728859731,0.027740900182097385,1.642496011072207,1.360216318061353,13.0
12,1736300082.8828173,81647.39984285572,5.22987454301129,339.17130861399374,294.9223289810358,504.51411351084005,0.032293589597813685,2.0935735261808897,1.8230388741000811,12.0
13,1736300085.895124,82855.28473428696,5.862607227543077,338.42982067459894,277.84668133092384,366.49821015370765,0.026143865474462853,1.5007819851611774,1.231913384875964,13.0
14,1736300086.076357,82216.53413110712,5.335518061703197,341.4876721238574,293.77681967487723,487.43644274023603,0.03160069809133334,2.0299239719699975,1.7463846253360973,12.0
15,1736300089.0963154,82771.68147304613,6.051742590544196,340.84305091731403,278.3447313864068,346.8907319971809,0.02524176578279364,1.4242688735734368,1.1611303582867756,13.0
16,1736300092.3076205,82741.02518825338,6.042129490922954,342.1883497476736,277.043774393689,339.805540514845,0.024904908093609266,1.3985278260156055,1.1342561102427469,13.0
17,1736300169.792017,92014.70535961514,5.274712582869391,331.26275041450566,1.7219273416472698,544.882129133403,0.03157942643956889,1.9602929735345465,0.0101998237378816,17.0
18,1736300172.9951277,91751.70293815949,6.588985819552209,329.7593547377838,19.52170957241787,302.7771086031054,0.02163279210079406,1.0827035566141567,0.06425916292492757,17.0
19,1736300176.187925,92854.43096112189,7.753953330228247,329.741883025634,34.181666654718654,197.49883391800867,0.016444993204956567,0.7017424554571086,0.07268735420241432,17.0
20,1736300176.971256,92447.87785791146,6.194145105609909,330.8052861459537,13.628831898187153,360.4556292784748,0.02411692988608135,1.2878885206184423,0.053473604684977645,18.0
21,1736300177.9542687,91024.01329837623,5.401984206151236,331.36625054839664,-0.8294561485632392,512.1328529130963,0.03035886677207256,1.8417605408972095,0.0047289974093345875,19.0
22,1736300178.9757705,91253.23706769019,5.257687590266655,332.7053708344356,-26.165613814277226,566.6742619564429,0.03230613069754574,2.031366113476194,0.16263702475134595,20.0
23,1736300179.388393,93724.29457001743,8.78929633983229,330.7394178729568,46.23828021028817,142.2427756681717,0.013319706643916924,0.5020640068910783,0.07016223374654541,17.0
24,1736300180.1802566,92996.39517634147,7.244359824531434,331.77607915620376,28.91046982559473,236.18890068849998,0.018366811558418534,0.8384205975476015,0.0727429504937852,18.0
25,1736300181.1491523,92256.72720968733,6.719986460999046,329.0398359614108,17.142370878075425,284.4414148287468,0.020800050321480443,1.016639247451177,0.052617722890008614,19.0
26,1736300182.1719944,93025.41914733809,6.499953790849953,329.7445945159417,-7.394473104237924,315.8534336323259,0.02215586950701543,1.1244326653817582,0.025315297750373663,20.0
27,1736300182.5903292,94797.96582015992,9.747188818862167,333.0448906020698,56.81601938378042,109.59642916217386,0.01125975629302473,0.38419921964002984,0.06575609127767955,17.0
28,1736300183.384783,94155.72806094849,8.21042125706611,332.0596532994313,41.1442332811865,171.08075762036964,0.01491830329603147,0.6032278182301982,0.07479264975131802,18.0
29,1736300184.3510263,92911.01696539605,7.950556591440041,330.1543116631625,31.635911815224315,185.29361303342515,0.015803439669764333,0.6579862090210531,0.06303401960237302,19.0
30,1736300185.037434,90763.95196692685,5.335137284427721,333.8275341426937,30.833928626008724,520.8462851242214,0.03075900054977515,1.880957045245675,0.17756523489746023,22.0
