,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty,ID
1,1736300277.8970778,94316.99390886,5.063834229753126,205.5359023371535,-160.69479792143073,1035.4073118606682,0.056446295051621756,2.261213529202662,1.7649270357756475,12.0
2,1736300281.2614172,92732.33878272993,5.284515458303674,200.34365127094148,-257.4860910036706,908.0379043685685,0.05174147669124294,1.9434995239347512,2.4722254718546592,9.0
3,1736300281.5925393,92217.9339789974,5.864241331585608,200.91208002890698,-173.48318622381484,713.9784332612154,0.04467052504361961,1.5570266522663296,1.3615030991505808,12.0
4,1736300284.1622963,91383.38807520177,5.268001935258094,203.63349915820493,-266.5738431238148,911.6294005296111,0.052392781310310804,1.9829225560163497,2.6230041976245944,11.0
5,1736300284.949672,93671.187854087,5.688286814549378,200.1086105820933,-272.989317884015,756.9786017857726,0.04613326176891081,1.6136471821101197,2.2079796723762226,9.0
6,1736300285.299046,91807.03251237459,6.47112980613512,200.65738855897098,-197.18035121266493,540.4445982931002,0.03754331802068458,1.1764571716310552,1.1471539519168394,12.0
7,1736300287.863614,90768.05635629946,5.702777936465335,199.6937334725978,-282.54362535023733,757.601946588192,0.04667363693815061,1.6442337906236466,2.321023743489922,11.0
8,1736300288.6506639,92898.34762894787,5.907172107344132,197.73457571822075,-290.9901308383625,667.1100229927082,0.04261537161064408,1.4161212784625203,2.077216823864242,9.0
9,1736300288.9900656,91585.6834613912,6.987699362055423,200.4301295299639,-216.6823447673099,437.3551160973335,0.03292640426960549,0.9500440408718941,1.026889202931077,12.0
10,1736300289.7125006,94207.95604998173,5.647092945791857,202.37996570986095,-181.0439139528193,783.1264976009438,0.04700870587168299,1.68543846925363,1.5088048716584452,14.0
11,1736300290.06505,93629.57268674672,5.122035586312415,204.0946801349378,-327.50343334669,1051.1131182888646,0.057066907970394425,2.236497870853352,3.664788004924531,10.0
12,1736300291.5632958,91127.27477955354,5.838551008197278,198.78557353150248,-298.6638181656941,666.1377290830707,0.04309936178676391,1.442182697288426,2.1682703281795592,11.0
13,1736300292.3586333,92131.85931926953,6.110721690688056,199.88290255397808,-311.2876927490903,615.7347848706988,0.04053507849825381,1.3014455710731483,2.038081701252638,9.0
