,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty
1,1736300107.1991231,29411.436759271957,7.174265150383796,307.3103277131589,-170.855415222553,153.21060190286863,0.03736749340394985,1.592514413906041,0.8869282986730105
2,1736300109.7010956,29903.69552214251,9.21838604570709,309.9472849275184,-131.6204586820775,80.16743132740909,0.024692031202355434,0.8294547969285045,0.3519342782406193
3,1736300112.0544446,29742.822083778312,6.348246924608351,307.5596533914023,-259.36137804566005,219.8140890612787,0.04651222886440145,2.257078936011242,1.9088130136887207
4,1736300112.2046103,30372.719532760013,10.953533765736685,312.4599816463737,-101.84850804532392,52.371298097911286,0.018754966691009966,0.5375641402059536,0.17535203542566544
5,1736300114.568318,30578.842280549732,8.043081746238583,309.4871772858071,-213.3352440225135,117.05237556733273,0.0309318232993469,1.1920643937416129,0.8291819811024159
6,1736300114.7070367,30977.469834075266,12.322985326306533,314.9705749565272,-79.4050479554715,38.92820945206435,0.015432757179680668,0.3955071320936157,0.09959001664810707
7,1736300117.0586517,31022.184606568448,9.4156846285679,311.7952821758746,-182.09234698073874,77.9396900234839,0.023699202273935762,0.7850202941037706,0.4577614859196988
8,1736300117.207663,31614.363800051757,13.425791057724748,318.13621690365215,-61.698290642783256,31.481534404496717,0.013376653906866836,0.3161090749966559,0.06139710169088888
9,1736300118.007046,29684.84537170065,6.417372494370541,310.80254098049494,-215.50282358180138,204.68786444018926,0.04477305857223897,2.1254628629898438,1.5041330727140256
10,1736300119.5654259,31727.92943336115,10.616813648183667,315.1556747301543,-157.06903155773716,59.062095681511465,0.01968895753350276,0.5872824211193838,0.2916131748912325
11,1736300119.7074394,32316.96176763721,14.391546452379592,320.57647085177615,-47.69156451076043,27.016555119400916,0.012026045873257916,0.26783875611910923,0.039873938226816376
12,1736300120.5044315,29980.02721899163,8.245164475463577,311.92291355029823,-173.53421171435264,107.80137439211269,0.02963848066804803,1.1138566413889328,0.6264570413985918
13,1736300121.1692293,29624.738474604765,5.820251483360189,311.14856191103206,-266.2206025136746,261.9902699667755,0.052120726422644606,2.704635323335003,2.3383757928414126
14,1736300122.0627103,32455.089374183946,11.501910761156878,317.9725112286394,-136.10742814387817,48.69021019063981,0.017238211628211472,0.4774273335648917,0.20451541714729388
15,1736300122.2000508,32948.4196885118,15.103343038034428,322.179047726149,-36.34982052421174,24.23109017231489,0.0111100158450118,0.2370378628525996,0.026677298894717892
