,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty
1,1736300107.0010133,31151.66335765389,6.580327322653366,280.6523283114479,-183.29451447429275,101.93059473952064,0.02158466073099148,0.9193676589864861,0.5996004477320126
2,1736300111.8589892,31521.642802077964,5.829490748778783,282.6929584798726,-276.99964562600013,144.06411428235174,0.026713513735444533,1.290883008199975,1.2653815029874387
3,1736300114.2976863,30580.36088786214,12.23317666219442,289.620348557606,-117.79125656112241,19.466659631916933,0.007784572829197556,0.18438148885647362,0.0749445348159791
4,1736300117.8120852,31059.485849913628,5.96467425139085,281.89934690711243,-243.32038147183772,134.69643383271614,0.025757228471522536,1.2179749324983409,1.0618081321446982
5,1736300119.159273,31123.303107348358,10.592372760082347,290.45623645558567,-202.7715520762707,28.952831927952477,0.009839521298646473,0.27032870000080733,0.188434697496336
6,1736300120.965115,31041.0227730342,5.47962012501367,282.7050646675056,-299.3536801781005,171.03794403106076,0.02990023702185758,1.542296576456942,1.6342428606528616
7,1736300121.6004622,30788.650803725428,15.989272508611123,297.5907976680927,-90.2817198190297,9.801917474006736,0.005086999140648814,0.0947694856705006,0.028748347994690063
8,1736300122.2257636,31187.582158187113,5.547463272293073,279.1193109824848,-282.78977920418725,161.49499145266472,0.02887667885981086,1.459647998231992,1.4680696504266513
9,1736300125.1090329,30578.48960175033,10.922960484698367,290.2690066474171,-170.93848093146602,26.132873677795498,0.00934501374645031,0.24857284332094087,0.14629708917913986
10,1736300126.4628992,31562.708104866684,13.498366210766058,298.5757385813132,-169.16634599387825,15.534840271062277,0.0066469958685231815,0.14701918180015747,0.08320882447136096
11,1736300127.7035105,30962.270343324915,6.015895781044075,280.9511430121989,-236.67567007720487,131.06078726609312,0.025335615987556695,1.186424043989754,1.0002905279662673
12,1736300128.2630112,30776.547797659183,9.895701112179033,290.708531304613,-218.63884830054204,34.133576690411644,0.010970141440896666,0.32262722098077457,0.2420271580573814
13,1736300128.8981698,31348.745900460246,18.145180273337814,304.77963396181246,-78.62820731309397,7.1956978896290895,0.0041629862892095465,0.06992643192387461,0.01804562470112586
14,1736300129.527638,30658.06805646589,10.146399462092507,291.4901428120018,-203.50250463265508,31.8404092499223,0.010541720981170746,0.30242574208445816,0.2120540602231187
15,1736300131.843746,31222.059717364606,6.201371989353992,279.8226833437377,-232.58437042208368,121.42695951569563,0.02402331104344273,1.0906141603137467,0.9077550944940737
16,1736300132.418359,30746.215537878,14.070499956537967,298.4642775040252,-136.76385363785494,13.610718598546256,0.006228084572041164,0.1322498774670682,0.06056427780818171
17,1736300133.7521534,32309.309740833236,14.946877369733684,305.39124730644255,-151.61223520009514,12.218306434866353,0.005652128842430804,0.11550597617362704,0.05728589753956413
18,1736300135.001994,30491.76175072458,11.050323328866119,290.0636498261561,-163.4498619572852,25.273966506689707,0.009168779940982589,0.2409727579718462,0.135502100739228
19,1736300135.1019638,31074.774998739533,6.402333985192797,281.75961794320995,-205.9868786241425,110.40145635207843,0.022660939941959928,0.993699982917767,0.7331410911183821
20,1736300135.559825,31071.796320156554,12.548341272552777,299.1900109506861,-179.6106240755132,18.503380892505916,0.007469944610850466,0.17805410168672953,0.10681334375313786
21,1736300136.2014322,32126.360578042797,18.980720642406578,311.224089097914,-73.47449445022055,6.557111248539568,0.003875399939753819,0.06349871777973304,0.014990228538394523
22,1736300136.8226643,30827.4576214432,12.915726400659063,298.88985193784566,-165.82141736617052,17.032338855026744,0.0071305392983483295,0.16505879611247562,0.09155435930796504
23,1736300138.900535,31311.260179678276,5.363486876288162,283.18205852823576,-316.60331288016295,183.60902013644227,0.03120060832959268,1.6495447165803545,1.8623403819217494
24,1736300139.1561177,30929.142581925375,11.36924178266662,290.28900515681124,-164.8824132053677,23.881995835159927,0.008771434192776066,0.22415075650231742,0.12735934302008264
25,1736300139.7074232,31316.48600954627,15.683352951834307,305.68242342299214,-118.90610771040163,10.447245113788266,0.005235221282124462,0.10203090751415884,0.039699977395998176
26,1736300140.8642342,31147.828381983752,5.868545985550281,280.9019380426077,-266.3369901895309,143.3477976941598,0.026694440816514606,1.289263247599995,1.2292955857481116
27,1736300141.060262,33236.45512042185,15.191787657997935,311.4541137701529,-140.29710659998688,12.027221457048629,0.005501345205911487,0.11268968625051162,0.05075523035943889
28,1736300141.995152,31472.543636312035,5.850311415958224,281.9462381390424,-283.79485903590665,143.36861809375452,0.026534521903853275,1.2774001620647186,1.289922720653755
29,1736300142.2972012,30602.35635161285,14.263696473008519,298.65349154985665,-129.49820355247135,13.077541720243717,0.006090781061656491,0.1275096684314595,0.05528060003322041
30,1736300142.393832,30759.888327733377,11.825448794546906,290.1967740456414,-140.14020466989356,21.38508661976439,0.008221612986645971,0.20164141919914336,0.09753939609284383
31,1736300142.8612323,31739.94966371806,13.766069417831245,306.1404575770647,-157.23029364927174,14.879625476933503,0.006448308823382581,0.14348016078759218,0.0737426582739226
32,1736300143.5058722,32993.596674351815,18.73423888764317,316.83469318653806,-69.60123655741677,6.972669013253964,0.00395913722617917,0.06696599779363763,0.014712227874554956
33,1736300144.1307497,31471.6838944206,14.229815419510027,306.17359150095456,-144.56327481432095,13.512558532742052,0.006110657693196564,0.13145321231840282,0.062065944381564
34,1736300145.8498638,30831.183252744355,5.591373043729159,283.3042754074998,-278.9626352929479,159.77779382666023,0.028718703223323053,1.4469325266984636,1.425691169475214
35,1736300146.209101,31083.104802820617,9.584911715279528,291.378142481879,-237.38791706692916,37.28111532454068,0.011529568601159555,0.34970537095125864,0.2848177026792398
36,1736300146.455296,31267.00407545622,14.65155556738002,298.03448802530005,-134.59969646901672,12.449627046472667,0.005835062855051727,0.11875077649415854,0.05361359075272759
37,1736300147.015061,32078.10633575287,16.07085768412455,312.17591184257896,-107.72660979819013,10.074654127864818,0.005043976943191548,0.09799452125955666,0.0338285870962692
38,1736300148.1746604,30903.198241182203,10.630521359670038,290.7643594960597,-193.713288867977,28.45372636660477,0.009779552573500244,0.26766895077694475,0.17862821203678392
39,1736300148.3609314,34243.2296018608,14.487551121894628,316.56994461906925,-130.02863299447972,14.023735285669874,0.005935806031524649,0.12968088880671375,0.05329122093432771
40,1736300149.0270534,30996.06809157021,5.7936355530456245,279.35863756803394,-257.24681395684325,143.90822230423214,0.02687557802855873,1.3028055416277795,1.1900272889016486
41,1736300149.28838,31489.71131897147,10.57165658512483,290.3177158666634,-212.96738843746496,29.318210031184652,0.009848273298405827,0.27067794302023995,0.19843848240396045
42,1736300149.6082811,31172.52522837455,15.938563489552099,305.77695109485785,-111.97978292108805,9.972653704498331,0.005102108227838086,0.09782334062994165,0.03583589135932044
43,1736300149.7115943,31024.670984024153,15.34892983055113,297.72600507453706,-111.56603561241853,10.945934305705666,0.005417787914934756,0.1051235308538858,0.03937159341566221
44,1736300150.1701245,32605.591416851483,13.798506427523398,312.1058593976783,-141.9635573865204,15.172010883706443,0.006420975890640602,0.14531538853108963,0.0660025541185263
45,1736300150.8090153,33883.791589623295,17.551143767441435,321.81422627218495,-63.923677789732274,8.465522219647767,0.004384880704862511,0.08040743164580472,0.015975401341060777
46,1736300151.4187315,32287.642271857803,14.33569631724713,312.2074604032834,-129.73124113458803,13.577101965600603,0.0060342183591850585,0.1313807416949327,0.054609001845559446
47,1736300152.8835988,31473.95861535059,5.751202422011157,281.9569026113035,-275.092292141748,147.202235772879,0.02712784029763792,1.3226195674990466,1.2950187747105073
48,1736300153.1393654,30475.10453551599,10.209715141991738,290.96061218099135,-197.93556997605884,31.272246364304625,0.01045111253468127,0.29821402218206483,0.20292975125009713
49,1736300153.501948,31449.659159850748,12.108691291928348,298.9592217455203,-197.46834689170666,20.57352619609765,0.007920333160708705,0.1958371119198261,0.12924863358642594
50,1736300153.7536533,31942.80096216488,16.4223536011614,305.18451583687875,-120.25343206125677,9.478562883727442,0.004871186851672179,0.09052269245416751,0.035673352480565405
51,1736300154.312361,32959.63594831203,15.404799972787657,317.57117994786995,-97.72241240532391,11.529507845648356,0.005389243141695841,0.11110529486647085,0.03419598633376561
52,1736300154.7506714,31293.090948632518,5.40575113298374,284.87490591473835,-295.87064081069406,174.8557418645249,0.030395123002748384,1.5825138791687805,1.6605657156329146
53,1736300155.473086,31255.197706197305,13.578211933123292,298.7274102190051,-159.68737038154822,15.133737940016433,0.006582356755764219,0.1447384766648675,0.07733914520742806
54,1736300155.665649,35251.73863060342,12.983269693897562,321.2858736854268,-117.93993104659971,19.177112798836323,0.007065175980838038,0.17460895269419688,0.06411992543394769
55,1736300156.3299966,30520.26489772658,10.636508140676927,290.58493078575356,-180.50983392920142,27.96084898561058,0.009754134858407136,0.2665463987757362,0.16558811821657565
56,1736300156.5933619,32028.360663355914,13.44756824316819,298.27103793543404,-180.84084294406068,15.90577106971285,0.006681932196037673,0.1481931259192726,0.08986088049007569
57,1736300156.7584035,31536.98591928871,5.566349873921274,279.97153619697167,-291.9446364994951,160.84988208688014,0.02872625756260467,1.447882074900715,1.4912745532235006
58,1736300156.9089177,31932.884772147565,16.363448617401406,311.94851360375776,-101.11644388774084,9.551532102401394,0.00489706667395671,0.09338538743888707,0.030260655373977513
59,1736300156.9993327,31642.806851637983,17.322668693546536,304.93723992714285,-98.75322089779603,8.173404984993745,0.004474766828450161,0.07874563538612647,0.02549801709264014
60,1736300157.4631817,33489.78798352123,12.879806861113085,317.28394711190145,-127.43336889308436,18.650637791374045,0.007164068389262597,0.17654624851662187,0.0709080386483546
61,1736300158.0981386,34815.440996932724,15.607377714602931,326.4299935376013,-54.43171713113045,11.76936350020363,0.005278193137667425,0.11034834411334372,0.018409695732810375
62,1736300158.7253547,33194.14410724367,13.49946012032088,317.82185377762073,-116.34694599651732,16.39739093677825,0.006662372867455499,0.15699975985856898,0.05750330637691869
63,1736300160.1833584,30988.643382865168,10.49804095259899,290.9749158557068,-200.60368348861348,29.374689962200343,0.009960261483907832,0.27576183404576604,0.19046089287338
64,1736300160.4411373,30701.610561085672,13.001981679008853,299.2085692932422,-159.6270839249851,16.62901400003205,0.007050507441218611,0.16206546698604585,0.08652789696907288
65,1736300160.8064992,32121.302744481647,13.19253858781844,306.05540934823205,-174.5472823430616,16.836751671005402,0.00690094326092929,0.16018392308188464,0.0913305537829698
66,1736300161.0542479,32833.2410605486,16.936205679252936,311.300600006496,-112.21416272778151,8.985126471995338,0.004637557710817853,0.08522283355808259,0.0307154112182215
67,1736300161.600933,33871.83686941427,13.896171395653393,322.6310887080239,-85.88177427937563,15.465762519353936,0.0063457252852343925,0.1471823080033363,0.039212451419674686
68,1736300162.0494337,30587.961691548724,9.822261023671022,291.19886308592027,-213.64354660877015,34.53433175193617,0.01109956063029595,0.32882999417683484,0.24152639597485717
69,1736300162.7734137,31912.01941048542,15.067984007789873,305.49904722183305,-141.44776628770543,11.834165428418897,0.00558436239342009,0.11332403271097181,0.052467290870688334
70,1736300162.9649022,36313.81773332161,10.862333142992224,325.2496191643019,-101.72733248174093,31.558347001559365,0.009436851355746338,0.282504130294277,0.08853051311060711
71,1736300163.624047,30681.435145573316,13.650192779449275,298.67124359854876,-144.63626187453337,14.659436521650166,0.006527589191262583,0.14285211722291236,0.06914598755775936
