,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty
1,1736300019.654632,47902.726424521104,5.183481099346686,221.27752254671506,-177.56209033404795,490.88553806822557,0.05322712431104257,2.246601870698039,1.8081331401020546
2,1736300033.7588449,49791.58455397116,5.684899451701416,221.63168697175664,-136.49472059090385,421.75418335887423,0.0473696637539269,1.876966789069216,1.1531833884763336
3,1736300037.9732425,48786.86010375639,6.021468751975237,220.5935362609745,-156.74649038866886,341.58529242831133,0.042000904482199716,1.54734869140022,1.0909198735466963
4,1736300045.2405112,48945.256916059705,5.461947965412138,223.57828989464122,-145.79139457224255,461.31530995872737,0.05040347823595434,2.074136182825969,1.35747706120206
5,1736300049.4471068,48500.691742175186,5.801679492572279,222.20481813077683,-162.70865738294853,376.01046559446814,0.0448983615185382,1.7237147708731955,1.273738456056002
6,1736300136.2959864,56297.707846659316,6.177771212579245,229.4895612573316,810.6218649890782,374.93974673741224,0.0409291390742718,1.5330342526681606,5.481104341295031
7,1736300140.4925592,54352.75177582663,13.834640363155241,230.54514766684824,989.7608763782252,42.00798337584044,0.010676573012413796,0.1782712352048951,0.7651778554459054
8,1736300140.8784723,56683.73133717411,6.0364255764111805,228.26936979704735,774.2421889419329,379.95387798081737,0.04136070709687754,1.5580341595473381,5.292199647771532
9,1736300143.076934,56085.58296386416,6.1054793107497,226.55041045806487,856.9331077574533,364.3052024968929,0.0401303891388822,1.4848055594373466,5.551683164300007
10,1736300144.6958914,53719.79328118593,20.59907144787853,232.3140502560837,979.0846633220218,14.824112414875005,0.005684472822682783,0.06407844637118891,0.2700463757572281
11,1736300145.0793638,53928.40690814467,13.76800848709228,230.60213231207928,950.9190486982812,41.99886884836659,0.010724833302575393,0.17942810576488072,0.7398773951806176
12,1736300147.2758255,54602.45229028897,13.947875847507133,230.17571374190388,1035.14667066365,41.15546435976467,0.010507926608254413,0.17338969562720633,0.7784516667738254
13,1736300147.3074553,55327.866266445424,6.100420982836427,227.3457073314487,756.432131608696,383.1701852435182,0.04162820837125413,1.5736487332930569,5.191345580676046
