,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty
1,1736300063.8569515,171662.37872950782,6.398149769244496,205.2185196610852,450.0696713140432,609.7535446753493,0.022753649478737252,0.7378650447009641,1.61155162128834
2,1736300067.9570606,168763.70611618567,7.942008644972377,206.89518636589423,447.5920941993282,333.2993975276934,0.015713380839388103,0.4089871244748923,0.8841416821785058
3,1736300068.2893326,170642.67951333665,6.160444103191938,206.6371486363305,372.7957873237465,668.0548979816881,0.02416869894960956,0.8106422970833794,1.467461443790654
4,1736300071.9144137,169267.6100982644,5.854197793296642,206.6967750225016,329.76228120197544,743.7047938649574,0.025955921682925882,0.907807925061641,1.4283377912534638
5,1736300072.0542026,166435.7123772127,9.484317343277123,207.18912368964664,448.01170053782675,205.48638295987612,0.011727834863376805,0.25555730919800446,0.552230476437013
6,1736300072.3979104,168676.4329143491,7.706281159639582,206.92874884898788,367.2482189238622,366.2404178653793,0.01672018458274025,0.4508810199010277,0.8029448651553464
7,1736300075.7028248,169495.12159831377,6.1643161432991125,208.8881916617274,375.89229335750997,672.8828203787403,0.024287963636606895,0.8172162106149188,1.4812086566222076
8,1736300076.0314243,166910.02426474937,7.338779636124519,206.32138868417167,317.42124710629196,408.97341916415263,0.017990662976067582,0.5071073363481505,0.7761336398907979
9,1736300076.1500337,164229.6489288807,11.019519448086669,206.54164075201447,447.10221436784826,136.99689001545212,0.009201009940758726,0.17261868171185224,0.3726239064877761
10,1736300076.4891348,165421.62168858424,9.13166379020495,206.54579427291725,365.91002075605263,226.51065397174455,0.012505469658442549,0.2827784136251858,0.5008668581724491
11,1736300079.805787,168010.01707390448,7.66531926769013,207.03520483028146,368.6684936974404,368.9137849573334,0.01680396696027218,0.45466029378974837,0.8098917932029703
12,1736300079.9642284,171673.2390093993,6.127741685281345,208.19680799310186,370.11313659462434,679.6516349388526,0.024449902970975556,0.8258374417553104,1.473845369939086
13,1736300080.120596,164331.6422659819,8.715674472792914,207.41911890303683,312.30102478561446,253.8721353887231,0.013489110206983419,0.3196117428826378,0.4815210455296436
14,1736300080.2490768,161946.26305287256,12.540589476291473,206.58001941954788,444.20593543173555,96.64389656222176,0.007480769868781959,0.12333449831787792,0.2650171851944336
15,1736300080.5878222,163039.42716751416,10.594085659329036,206.51410607739257,363.35870822345345,151.3904113483678,0.009828905659187613,0.19159381870011505,0.33777041721952467
16,1736300083.9117146,165355.28986523542,9.11002285535486,206.6257671995294,365.6373469010296,228.18535770723057,0.012569465974658738,0.28523332093636405,0.5049334328759733
17,1736300084.0723312,167868.02804853057,7.636478581635816,206.22208612913053,362.68366968939864,372.73529279135863,0.01691908622453346,0.4596385040303915,0.8054437194181314
18,1736300084.2231836,161775.36686511277,10.096770519865567,206.58245871628856,307.29280386493,170.21527227142394,0.010626576272046492,0.2175225488446058,0.32331108460018293
19,1736300084.3507066,159873.1780373421,14.03826609780472,206.7089401632662,440.2152722114496,71.17398729196029,0.006248307430018889,0.0919686832376617,0.1960112986537795
20,1736300084.6942394,160798.26695739155,12.019544555712256,206.09179024475918,360.6452208408681,106.97804755518487,0.008002690980324897,0.1372123011231101,0.23988770705112705
21,1736300084.7346823,172601.9753137452,6.464917151366825,207.30943610859507,489.389572446634,579.3524824501411,0.02198742566224758,0.6989897630505286,1.6502719325971682
22,1736300086.086228,175895.31391416548,5.072243869390709,206.47188485732286,563.8694975077353,1223.1113592328925,0.03491573578349974,1.4486836842775612,3.929885150126363
23,1736300088.0032737,162768.94614713127,10.549655662370158,206.49403254754364,363.45163288241264,152.51451242640312,0.009880003355274239,0.19330460324193438,0.34037154120849433
24,1736300088.1712668,165336.9024073918,9.062934265530872,206.55922003191483,359.79591339401424,230.62731450794277,0.012658473819015715,0.28848343232795304,0.5019721832669256
25,1736300088.3265982,159118.86367746704,11.453820979046627,206.42973456922792,301.4223705552077,120.54758520952652,0.008668304427391802,0.15635006275241703,0.2285159506148123
26,1736300088.364324,170913.258230426,6.348138446294498,206.256202368931,421.6847785736101,631.8507666555399,0.023297307480701274,0.7655943830345674,1.5602185716170207
27,1736300088.462488,157866.62867657552,15.510890832574546,206.42167285709303,434.90151084314317,54.22399456908588,0.005330247534414244,0.07092664332206347,0.14940162685933786
28,1736300088.7872093,158394.3073877334,13.446064893277017,205.80194986423305,355.4887955474949,78.8714934315429,0.0066920098173276765,0.10250320875244441,0.17700167353659083
29,1736300088.8293517,169224.32705429808,8.13134287152204,206.803074638574,484.2937574487388,316.3262953017964,0.015172119085906531,0.3867530225697865,0.9070703376446662
30,1736300090.1907175,172555.8890183434,6.694232268535017,206.7077403871019,543.7260868776369,536.5032010849267,0.02087498624296266,0.6437307543266957,1.6961383569195887
31,1736300092.1055462,160626.85279179,11.985509203430707,206.33781645127746,359.99912114052347,107.76662520812077,0.008044617400105581,0.13846158523776644,0.24162765812952305
32,1736300092.2742565,162765.3497720041,10.510643667044345,206.24721436203123,356.70489782736524,154.18969024804625,0.009952018147035911,0.1955828792792857,0.338282683283093
33,1736300092.4208229,156740.7390911356,12.769678674392917,206.11171045357352,294.834692021208,89.00402634733452,0.007259514973682977,0.1171482161960109,0.16757626529231892
34,1736300092.4638424,168448.05965342032,7.851135538296151,207.1197530152937,417.49396287924424,345.7375333926829,0.01609934220120357,0.42490863772575105,0.8551253601862269
35,1736300092.5540264,155813.59145484946,16.963581083944813,206.28974469563278,427.7718113952564,42.45957703091345,0.004625066390179646,0.05620819097498474,0.11660054396448083
