,time,range,elevation,azimuth,radial_velocity,range_uncertainty,elevation_uncertainty,azimuth_uncertainty,radial_velocity_uncertainty,ID
1,1736300096.9030359,31894.065177493558,7.884210152899184,269.98556644014104,349.59068844818535,64.45589104663601,0.015961333875472106,0.5474576330177898,0.7074844044843476,1.0
2,1736300098.5657945,31825.1353572933,8.030716786480935,270.4643870853245,418.7421044299987,60.96448122456983,0.01543418555095587,0.5180917268309306,0.8020525342321742,2.0
3,1736300100.4929357,31644.889787125157,8.146400847522402,269.1057610816453,463.3813255688248,58.95259974966384,0.01514155051470937,0.5019392600206509,0.8637266122166373,3.0
4,1736300102.3658462,31619.782805419603,8.09660489843358,269.5084852122539,443.7833432731888,59.81849368763359,0.015271474455846043,0.5090815631039893,0.8372662311464721,4.0
5,1736300104.2020395,32903.33857509773,27.450966408044387,281.9466650029131,720.9904950378606,2.6176647851185337,0.002183848440436142,0.02242763691555787,0.05735028243099502,1.0
6,1736300105.8697498,32699.94044664594,28.299165870769173,280.6338800772489,819.5651900844755,2.4068796637979086,0.0020833237469366716,0.020657704117239196,0.06033671377735602,2.0
7,1736300107.1579545,31639.65648468722,7.925915734118747,270.41129746732986,381.74961696523917,62.88949924563612,0.015773242965905418,0.5367692653020428,0.7580983348568167,5.0
8,1736300107.787374,32378.0459437827,28.92997159817297,279.6802379513338,889.8039994973605,2.2544357438605362,0.002014139162362376,0.019475204877750067,0.061952357704805325,3.0
9,1736300108.5894725,31885.14368746602,8.198466319773498,268.82980728717047,484.7785446121082,58.03787791804708,0.014928976837941655,0.4905812503708406,0.8805766348293323,6.0
10,1736300109.6687605,32475.008859624322,28.674146574361732,280.12398860155724,860.1622893253782,2.3127159695288624,0.0020418247465257065,0.019948210417318004,0.06125380466338769,4.0
11,1736300110.8408244,31993.894424827005,8.266377095671665,269.25001859431313,503.2856554496739,57.381010360191354,0.014793868985592214,0.4833383775080704,0.8996431406953814,7.0
12,1736300111.5023644,36961.20758863225,40.1906079622625,292.78706196585773,780.0120909275105,1.1172024607922022,0.001214844024188531,0.008850129018669226,0.02357748631355829,1.0
13,1736300113.169526,36729.032572014396,41.800154216043566,291.02375445054247,881.1376657333203,1.0052863983691018,0.0011440670963698604,0.007965496860346869,0.024117815812130145,2.0
14,1736300114.456283,32281.813200140215,28.075694480076915,281.37122495978304,781.9892771331097,2.425653114804336,0.0021093476043962914,0.021142235616197828,0.058745821745737184,5.0
15,1736300115.0909872,36299.22615119271,43.05111621962979,289.78507327617376,954.0044941232255,0.9220431257937183,0.001093520697438621,0.007360555322500463,0.024232026088660364,3.0
16,1736300115.8903987,33155.42986875171,28.766324899655856,279.26231685763827,895.4282422265225,2.3415907749769835,0.0020315000593377607,0.019718939704092265,0.06323118767655818,6.0
17,1736300116.394096,31918.281479465197,8.078754431516865,271.02748607495965,434.7480916673512,60.21586557357489,0.015276802669290641,0.5095446227087297,0.8180919619719194,8.0
18,1736300116.9651873,36425.806296793526,42.54761623996848,290.37867061103714,923.8175775310259,0.9532840270869938,0.0011134355556722789,0.007599101964284863,0.024174815618104143,4.0
19,1736300118.1440854,33507.614593211256,28.763886353664205,278.83776809185207,909.2151566416285,2.3677645598539394,0.0020321131756238097,0.01969972776328002,0.06423440884866469,7.0
20,1736300118.810216,42473.64205261748,48.21593132065374,303.57778470311,811.347615339412,0.8102049527819444,0.0009197199988853727,0.0057907534698506844,0.015476319465929554,1.0
21,1736300120.4716258,42308.66936064188,50.45181742209962,301.75772829131506,911.9891663419968,0.7197724453990668,0.0008582886254733369,0.005133530697756553,0.015515063546872036,2.0
22,1736300121.7421281,36075.50839939772,41.48776306141334,292.3943674952312,848.108789872441,1.0062959730029266,0.001157238164983299,0.008155915540045366,0.023658297639703247,5.0
23,1736300122.3945632,41851.97370202148,52.219737023444885,300.5826889660184,984.5780118318902,0.6526823285022596,0.0008143477727716806,0.004687394381825517,0.015354248162859175,3.0
24,1736300123.182905,37479.6694934303,42.54627185566861,288.64027433908876,950.7584630749839,0.9808539434486226,0.0011134321463725848,0.007553682184235163,0.024881339179869597,6.0
25,1736300123.6923063,33151.31180524402,28.26183570290832,280.2619047234244,827.748565135075,2.4493045510123865,0.002088150463078227,0.020709496759919878,0.06116892842761019,8.0
26,1736300124.2630856,41976.41904603709,51.501669720363736,301.1968363347857,954.8979195660191,0.677890726898865,0.0008317085671837624,0.004864028285931137,0.015420326839166531,4.0
27,1736300125.451956,38021.71306228038,42.4518994751791,287.8318627227679,960.0694689302101,1.0006594531438495,0.0011172414047086394,0.007575079995734716,0.025267306811139777,7.0
28,1736300126.0919716,48768.65451703961,53.01024493786054,313.9552456594937,807.752029679582,0.7322542688394614,0.0007959169156955652,0.0047137662871573295,0.012127862467993472,1.0
29,1736300127.7740645,48708.037169693845,55.69482600306915,312.4706065655308,903.8617205159561,0.6456216034068725,0.0007382226738372626,0.004141679219913138,0.011980605544937779,2.0
30,1736300129.049139,41431.85151894424,50.00244884354541,303.70631326863554,883.148222743347,0.7209588378435524,0.0008700716054553624,0.005284683706342361,0.015367460103981505,5.0
